id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2
1254077,2021,Chennai,2021-04-25,League,PP Shaw,"MA Chidambaram Stadium, Chepauk, Chennai",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,tie,,160.0,20.0,Y,,CB Gaffaney,KN Ananthapadmanabhan
1254078,2021,Ahmedabad,2021-04-26,League,EJG Morgan,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5.0,124.0,20.0,N,,PR Reiffel,YC Barde
1254079,2021,Ahmedabad,2021-04-27,League,AB de Villiers,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,runs,1.0,172.0,20.0,N,,S Ravi,VK Sharma
1254080,2021,Delhi,2021-04-28,League,RD Gaikwad,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,wickets,7.0,172.0,20.0,N,,C Shamshuddin,CK Nandan
1254081,2021,Delhi,2021-04-29,League,Q de Kock,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,7.0,172.0,20.0,N,,CB Gaffaney,KN Ananthapadmanabhan
1254082,2021,Ahmedabad,2021-04-29,League,PP Shaw,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,7.0,155.0,20.0,N,,AK Chaudhary,YC Barde
1254083,2021,Ahmedabad,2021-04-30,League,Harpreet Brar,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,runs,34.0,180.0,20.0,N,,S Ravi,VK Sharma
1254084,2021,Delhi,2021-05-01,League,KA Pollard,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,4.0,219.0,20.0,N,,KN Ananthapadmanabhan,CK Nandan
1254085,2021,Delhi,2021-05-02,League,JC Buttler,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals,runs,55.0,221.0,20.0,N,,C Shamshuddin,CB Gaffaney
1254086,2021,Ahmedabad,2021-05-02,League,MA Agarwal,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,7.0,167.0,20.0,N,,AK Chaudhary,AY Dandekar
1254104,2021,Dubai,2021-09-19,League,RD Gaikwad,Dubai International Cricket Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,20.0,157.0,20.0,N,,Nitin Menon,RK Illingworth
1254087,2021,Abu Dhabi,2021-09-20,League,CV Varun,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders,wickets,9.0,93.0,20.0,N,,CB Gaffaney,S Ravi
1254111,2021,Dubai,2021-09-21,League,Kartik Tyagi,Dubai International Cricket Stadium,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Rajasthan Royals,runs,2.0,186.0,20.0,N,,AK Chaudhary,MA Gough
1254105,2021,Dubai,2021-09-22,League,A Nortje,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Delhi Capitals,wickets,8.0,135.0,20.0,N,,KN Ananthapadmanabhan,RK Illingworth
1254096,2021,Abu Dhabi,2021-09-23,League,SP Narine,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,156.0,20.0,N,,S Ravi,VK Sharma
1254113,2021,Sharjah,2021-09-24,League,DJ Bravo,Sharjah Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,157.0,20.0,N,,AK Chaudhary,Nitin Menon
1254097,2021,Abu Dhabi,2021-09-25,League,SS Iyer,"Zayed Cricket Stadium, Abu Dhabi",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,runs,33.0,155.0,20.0,N,,CB Gaffaney,UV Gandhe
1254107,2021,Sharjah,2021-09-25,League,JO Holder,Sharjah Cricket Stadium,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Punjab Kings,runs,5.0,126.0,20.0,N,,RK Illingworth,YC Barde
1254098,2021,Abu Dhabi,2021-09-26,League,RA Jadeja,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,wickets,2.0,172.0,20.0,N,,CB Gaffaney,Tapan Sharma
1254108,2021,Dubai,2021-09-26,League,GJ Maxwell,Dubai International Cricket Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,54.0,166.0,20.0,N,,AK Chaudhary,MA Gough
1254100,2021,Dubai,2021-09-27,League,JJ Roy,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,wickets,7.0,165.0,20.0,N,,KN Ananthapadmanabhan,Navdeep Singh
1254092,2021,Sharjah,2021-09-28,League,SP Narine,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,3.0,128.0,20.0,N,,Nitin Menon,HAS Khalid
1254099,2021,Abu Dhabi,2021-09-28,League,KA Pollard,"Zayed Cricket Stadium, Abu Dhabi",Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6.0,136.0,20.0,N,,S Ravi,VK Sharma
1254103,2021,Dubai,2021-09-29,League,YS Chahal,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,150.0,20.0,N,,AY Dandekar,KN Ananthapadmanabhan
1254091,2021,Sharjah,2021-09-30,League,JR Hazlewood,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,135.0,20.0,N,,Nitin Menon,YC Barde
1254102,2021,Dubai,2021-10-01,League,KL Rahul,Dubai International Cricket Stadium,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,5.0,166.0,20.0,N,,KN Ananthapadmanabhan,RK Illingworth
1254089,2021,Abu Dhabi,2021-10-02,League,RD Gaikwad,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,190.0,20.0,N,,CB Gaffaney,VK Sharma
1254112,2021,Sharjah,2021-10-02,League,AR Patel,Sharjah Cricket Stadium,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,4.0,130.0,20.0,N,,AK Chaudhary,MA Gough
1254090,2021,Sharjah,2021-10-03,League,GJ Maxwell,Sharjah Cricket Stadium,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,6.0,165.0,20.0,N,,KN Ananthapadmanabhan,RK Illingworth
1254109,2021,Dubai,2021-10-03,League,Shubman Gill,Dubai International Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,6.0,116.0,20.0,N,,J Madanagopal,MA Gough
1254110,2021,Dubai,2021-10-04,League,AR Patel,Dubai International Cricket Stadium,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,3.0,137.0,20.0,N,,AK Chaudhary,Nitin Menon
1254093,2021,Sharjah,2021-10-05,League,NM Coulter-Nile,Sharjah Cricket Stadium,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,91.0,20.0,N,,AK Chaudhary,MA Gough
1254095,2021,Abu Dhabi,2021-10-06,League,KS Williamson,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,4.0,142.0,20.0,N,,S Ravi,UV Gandhe
1254094,2021,Dubai,2021-10-07,League,KL Rahul,Dubai International Cricket Stadium,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,6.0,135.0,20.0,N,,K Srinivasan,RK Illingworth
1254106,2021,Sharjah,2021-10-07,League,Shivam Mavi,Sharjah Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,runs,86.0,172.0,20.0,N,,MA Gough,HAS Khalid
1254088,2021,Abu Dhabi,2021-10-08,League,Ishan Kishan,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,runs,42.0,236.0,20.0,N,,Tapan Sharma,VK Sharma
1254101,2021,Dubai,2021-10-08,League,KS Bharat,Dubai International Cricket Stadium,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,165.0,20.0,N,,KN Ananthapadmanabhan,Nitin Menon
1254114,2021,Dubai,2021-10-10,Qualifier 1,RD Gaikwad,Dubai International Cricket Stadium,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,4.0,173.0,20.0,N,,Nitin Menon,RK Illingworth
1254115,2021,Sharjah,2021-10-11,Eliminator,SP Narine,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders,wickets,4.0,139.0,20.0,N,,CB Gaffaney,VK Sharma
1254116,2021,Sharjah,2021-10-13,Qualifier 2,VR Iyer,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,3.0,136.0,20.0,N,,KN Ananthapadmanabhan,MA Gough
1254117,2021,Dubai,2021-10-15,Final,F du Plessis,Dubai International Cricket Stadium,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,runs,27.0,193.0,20.0,N,,Nitin Menon,RK Illingworth
