id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2
598044,2013,Hyderabad,2013-05-04,League,DJG Sammy,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Sunrisers Hyderabad,wickets,6.0,81.0,20.0,N,,Asad Rauf,S Asnani
598046,2013,Mumbai,2013-05-05,League,MG Johnson,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,runs,60.0,140.0,20.0,N,,HDPK Dharmasena,CK Nandan
598047,2013,Jaipur,2013-05-05,League,AM Rahane,Sawai Mansingh Stadium,Rajasthan Royals,Pune Warriors,Pune Warriors,bat,Rajasthan Royals,wickets,5.0,179.0,20.0,N,,C Shamshuddin,RJ Tucker
598064,2013,Chandigarh,2013-05-06,League,DA Miller,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,191.0,20.0,N,,VA Kulkarni,NJ Llong
598049,2013,Jaipur,2013-05-07,League,AM Rahane,Sawai Mansingh Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,bat,Rajasthan Royals,wickets,9.0,155.0,20.0,N,,Aleem Dar,RJ Tucker
598050,2013,Mumbai,2013-05-07,League,SR Tendulkar,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,runs,65.0,171.0,20.0,N,,HDPK Dharmasena,S Ravi
598051,2013,Hyderabad,2013-05-08,League,SK Raina,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,runs,77.0,224.0,20.0,N,,S Das,NJ Llong
598052,2013,Chandigarh,2013-05-09,League,KK Cooper,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,8.0,146.0,20.0,N,,HDPK Dharmasena,S Ravi
598053,2013,Pune,2013-05-09,League,G Gambhir,Subrata Roy Sahara Stadium,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,46.0,153.0,20.0,N,,Asad Rauf,S Asnani
598054,2013,Delhi,2013-05-10,League,JD Unadkat,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,Royal Challengers Bangalore,runs,4.0,184.0,20.0,N,,NJ Llong,K Srinath
598055,2013,Pune,2013-05-11,League,MG Johnson,Subrata Roy Sahara Stadium,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Mumbai Indians,wickets,5.0,113.0,20.0,N,,Asad Rauf,AK Chaudhary
598056,2013,Chandigarh,2013-05-11,League,PA Patel,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,30.0,151.0,20.0,N,,S Das,RJ Tucker
598057,2013,Ranchi,2013-05-12,League,JH Kallis,JSCA International Stadium Complex,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5.0,116.0,20.0,N,,NJ Llong,K Srinath
598058,2013,Jaipur,2013-05-12,League,SR Watson,Sawai Mansingh Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Rajasthan Royals,wickets,5.0,142.0,20.0,N,,HDPK Dharmasena,CK Nandan
598060,2013,Mumbai,2013-05-13,League,KA Pollard,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Mumbai Indians,wickets,7.0,179.0,20.0,N,,AK Chaudhary,SJA Taufel
598045,2013,Bangalore,2013-05-14,League,AC Gilchrist,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,7.0,175.0,20.0,N,,HDPK Dharmasena,S Ravi
598062,2013,Chennai,2013-05-14,League,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,runs,33.0,169.0,20.0,N,,C Shamshuddin,RJ Tucker
598061,2013,Ranchi,2013-05-15,League,MK Pandey,JSCA International Stadium Complex,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,field,Pune Warriors,runs,7.0,171.0,20.0,N,,NJ Llong,K Srinath
598063,2013,Mumbai,2013-05-15,League,AP Tare,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,14.0,167.0,20.0,N,,Asad Rauf,S Asnani
598028,2013,Dharamsala,2013-05-16,League,DA Miller,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,runs,7.0,172.0,20.0,N,,HDPK Dharmasena,S Ravi
598065,2013,Hyderabad,2013-05-17,League,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,23.0,137.0,20.0,N,,Asad Rauf,AK Chaudhary
598066,2013,Dharamsala,2013-05-18,League,Azhar Mahmood,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,runs,50.0,184.0,20.0,N,,HDPK Dharmasena,CK Nandan
598068,2013,Bangalore,2013-05-18,League,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,runs,24.0,107.0,8.0,N,,C Shamshuddin,RJ Tucker
598067,2013,Pune,2013-05-19,League,LJ Wright,Subrata Roy Sahara Stadium,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,Pune Warriors,runs,38.0,173.0,20.0,N,,NJ Llong,SJA Taufel
598069,2013,Hyderabad,2013-05-19,League,PA Patel,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Sunrisers Hyderabad,wickets,5.0,131.0,20.0,N,,Asad Rauf,S Asnani
598070,2013,Delhi,2013-05-21,Qualifier 1,MEK Hussey,Feroz Shah Kotla,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,48.0,193.0,20.0,N,,NJ Llong,RJ Tucker
598071,2013,Delhi,2013-05-22,Eliminator,BJ Hodge,Feroz Shah Kotla,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Rajasthan Royals,wickets,4.0,133.0,20.0,N,,S Ravi,RJ Tucker
598072,2013,Kolkata,2013-05-24,Qualifier 2,Harbhajan Singh,Eden Gardens,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Mumbai Indians,wickets,4.0,166.0,20.0,N,,C Shamshuddin,SJA Taufel
598073,2013,Kolkata,2013-05-26,Final,KA Pollard,Eden Gardens,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,23.0,149.0,20.0,N,,HDPK Dharmasena,SJA Taufel
